latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
43.5276,-5.7332,317.7,1.5,1.2,2024-09-23,1431,Aqua,MODIS,78,61.03,293.6,23.3,D,2
41.5557,0.5102,311.7,1.2,1.1,2024-09-24,1332,Aqua,MODIS,63,61.03,299,7.3,D,2
41.3261,2.1125,312.7,1.1,1,2024-09-24,1332,Aqua,MODIS,53,61.03,299.3,5.7,D,2
41.5533,0.4966,312.9,1.2,1.1,2024-09-24,1332,Aqua,MODIS,66,61.03,298.5,8.3,D,0
37.5391,-1.4131,313.7,1.8,1.3,2024-09-25,1037,Terra,MODIS,58,61.03,297.4,10.8,D,0
36.8152,-2.2065,314,1.1,1.1,2024-09-25,1411,Aqua,MODIS,55,61.03,298.6,4.8,D,0
39.6454,-4.2373,324.2,1,1,2024-09-25,1412,Aqua,MODIS,76,61.03,292.5,16.8,D,0
42.0973,-5.2148,305.9,1.4,1.2,2024-09-27,0250,Aqua,MODIS,66,61.03,280.9,16.6,N,0
42.172,0.8872,304.9,1.1,1.1,2024-09-27,1017,Terra,MODIS,54,61.03,294.6,5.9,D,0
41.638,0.6209,309.7,1.1,1.1,2024-09-27,1018,Terra,MODIS,64,61.03,296.5,7,D,0
42.0016,0.1152,306.7,1.1,1,2024-09-27,1018,Terra,MODIS,44,61.03,293.1,5.5,D,0
41.5282,0.8647,307.2,1.2,1.1,2024-09-27,1018,Terra,MODIS,43,61.03,296.1,4.5,D,0
41.5259,0.878,314.9,1.2,1.1,2024-09-27,1018,Terra,MODIS,72,61.03,295.5,11.3,D,0
41.522,0.8702,313.6,1.2,1.1,2024-09-27,1018,Terra,MODIS,70,61.03,296.1,10.4,D,0
42.0929,-5.214,318.3,1.2,1.1,2024-09-27,1018,Terra,MODIS,78,61.03,286,19.7,D,0
40.6154,0.3739,311.8,1.1,1.1,2024-09-27,1018,Terra,MODIS,70,61.03,297.5,8.1,D,0
38.6169,-0.5935,307.3,1.1,1.1,2024-09-27,1018,Terra,MODIS,40,61.03,295,4.1,D,0
38.8038,-2.4773,305.2,1,1,2024-09-27,1018,Terra,MODIS,40,61.03,292.1,4.6,D,0
38.7577,-6.8534,308.6,1.2,1.1,2024-09-27,1019,Terra,MODIS,62,61.03,294.7,7.8,D,0
38.7984,-2.4776,307.9,1,1,2024-09-27,1354,Aqua,MODIS,41,61.03,297.6,4.3,D,0
42.0929,-5.2215,313.4,1.2,1.1,2024-09-27,1355,Aqua,MODIS,74,61.03,293.4,12,D,0
43.5353,-5.8384,303.3,1.2,1.1,2024-09-27,1355,Aqua,MODIS,55,61.03,291,6.6,D,0
42.2045,-8.7443,309.6,1.2,1.1,2024-09-28,1058,Terra,MODIS,69,61.03,293.6,9.6,D,2
37.6898,-5.0023,325.3,1.6,1.2,2024-09-28,1434,Aqua,MODIS,76,61.03,300.7,27.5,D,0
42.3149,-3.6598,301,2.5,1.5,2024-09-28,2202,Terra,MODIS,37,61.03,275.8,30.6,N,0
42.3175,-3.6581,304.2,1.6,1.2,2024-09-29,1000,Terra,MODIS,58,61.03,290.5,8.5,D,0
43.264,-2.0286,306.3,1.3,1.1,2024-09-29,1338,Aqua,MODIS,55,61.03,294,6.4,D,2
43.2736,-2.0322,305.2,1.3,1.1,2024-09-29,1338,Aqua,MODIS,33,61.03,294.4,5.4,D,0
43.5356,-5.8335,311.8,2,1.4,2024-09-29,1338,Aqua,MODIS,71,61.03,296.4,20.5,D,2
41.6614,-4.6397,311.9,1.2,1.1,2024-09-30,1040,Terra,MODIS,62,61.03,300.2,6.4,D,0
41.5822,0.4876,307.1,2.1,1.4,2024-09-30,1040,Terra,MODIS,54,61.03,295.2,13,D,0
41.6637,-4.6532,311.7,1.2,1.1,2024-09-30,1040,Terra,MODIS,62,61.03,299.2,6,D,0
41.597,-4.6939,313.4,1.2,1.1,2024-09-30,1040,Terra,MODIS,53,61.03,299.7,7.7,D,0
41.5081,-5.038,313.1,1.1,1.1,2024-09-30,1040,Terra,MODIS,50,61.03,301,6.5,D,0
41.5059,-5.0249,312,1.1,1.1,2024-09-30,1040,Terra,MODIS,30,61.03,300.3,5.8,D,0
39.8128,-5.6574,314,1.1,1.1,2024-09-30,1040,Terra,MODIS,61,61.03,297.4,8.5,D,0
39.6278,-7.4519,313.9,1,1,2024-09-30,1040,Terra,MODIS,45,61.03,301.8,4.9,D,0
37.6209,-5.4932,317.4,1.2,1.1,2024-09-30,1041,Terra,MODIS,60,61.03,303.9,8.4,D,0
37.063,-5.6884,318.9,1.2,1.1,2024-09-30,1041,Terra,MODIS,58,61.03,305.8,7.2,D,0
37.205,-6.8014,319.8,1,1,2024-09-30,1416,Aqua,MODIS,46,61.03,305.8,8.8,D,0
37.2033,-6.8125,319.9,1,1,2024-09-30,1416,Aqua,MODIS,46,61.03,305.3,8.8,D,0
37.6354,-4.5792,321.3,1,1,2024-09-30,1416,Aqua,MODIS,58,61.03,308.1,5.7,D,0
38.8343,-6.4371,320.7,1,1,2024-09-30,1416,Aqua,MODIS,45,61.03,310.5,6.2,D,0
40.0152,3.8312,331.2,1.3,1.1,2024-10-01,1319,Aqua,MODIS,79,61.03,300,32,D,0
40.0223,3.8139,318.5,1.3,1.1,2024-10-01,1319,Aqua,MODIS,0,61.03,299.9,12.8,D,0
37.0126,-3.4996,342.2,1,1,2024-10-02,0256,Aqua,MODIS,100,61.03,287,49.3,N,0
37.0214,-3.4977,308.7,1,1,2024-10-02,0256,Aqua,MODIS,75,61.03,284.1,10.6,N,0
37.011,-3.4886,301.6,1,1,2024-10-02,0256,Aqua,MODIS,35,61.03,284.9,6.3,N,0
37.4324,-5.4074,316.8,1,1,2024-10-02,1023,Terra,MODIS,65,61.03,299.4,4.4,D,0
37.2783,-5.7631,320.9,1,1,2024-10-02,1023,Terra,MODIS,72,61.03,304.8,6.6,D,0
37.3536,-5.2983,322.9,1,1,2024-10-02,1023,Terra,MODIS,75,61.03,294.6,13.1,D,0
37.5914,-5.3843,302.3,1.1,1.1,2024-10-02,2125,Terra,MODIS,48,61.03,288.9,5.2,N,0
37.5893,-5.3969,300.7,1.1,1.1,2024-10-02,2125,Terra,MODIS,31,61.03,288.2,4.4,N,0
40.0172,3.8272,310.6,1.2,1.1,2024-10-04,1004,Terra,MODIS,37,61.03,294.9,7.8,D,0
41.0898,0.6719,312.6,1,1,2024-10-04,1004,Terra,MODIS,73,61.03,293.4,9.3,D,0
37.9396,-1.462,315.1,1,1,2024-10-04,1005,Terra,MODIS,66,61.03,299.9,7.7,D,0
37.9223,-1.4715,313.3,1,1,2024-10-04,1005,Terra,MODIS,65,61.03,299.6,6.8,D,0
38.6031,-0.6646,311.1,1.2,1.1,2024-10-04,1340,Aqua,MODIS,67,61.03,296.3,6.3,D,0
41.794,-1.9897,308.4,1.2,1.1,2024-10-04,1341,Aqua,MODIS,67,61.03,292.6,9.5,D,0
39.6545,-7.0165,320.2,1.1,1,2024-10-05,1044,Terra,MODIS,48,61.03,295.6,11.4,D,0
39.6524,-7.0041,320.6,1.1,1.1,2024-10-05,1044,Terra,MODIS,17,61.03,295.4,11.1,D,0
39.6412,-6.9943,322.7,1.1,1.1,2024-10-05,1044,Terra,MODIS,43,61.03,295.4,11.9,D,0
39.6391,-6.9818,319.1,1.1,1.1,2024-10-05,1044,Terra,MODIS,29,61.03,295.7,8.4,D,0
40.2732,-3.4076,321,1.5,1.2,2024-10-05,2148,Terra,MODIS,100,61.03,287.6,36.4,N,0
40.2716,-3.4249,313,1.5,1.2,2024-10-05,2148,Terra,MODIS,86,61.03,287.5,23,N,0
40.2839,-3.4093,301.9,1.5,1.2,2024-10-05,2148,Terra,MODIS,45,61.03,287.4,10.3,N,0
39.7044,2.8569,316.2,1.3,1.1,2024-10-06,1323,Aqua,MODIS,41,61.03,299,9.9,D,0
39.5568,3.191,319,1.3,1.1,2024-10-06,1323,Aqua,MODIS,70,61.03,298.3,14.4,D,0
39.5573,3.1855,315.8,1.3,1.1,2024-10-06,1323,Aqua,MODIS,56,61.03,298.3,9.5,D,0
39.66,2.784,313.2,1.3,1.1,2024-10-06,1323,Aqua,MODIS,57,61.03,298.3,7.5,D,0
39.6946,2.8599,318,1.3,1.1,2024-10-06,1323,Aqua,MODIS,69,61.03,299.5,12.3,D,0
39.6919,2.8455,314.5,1.3,1.1,2024-10-06,1323,Aqua,MODIS,49,61.03,299.3,8,D,0
37.5886,-5.3776,308.5,3.8,1.8,2024-10-06,2050,Terra,MODIS,75,61.03,279.4,71,N,0
39.8092,-5.6593,308.9,1.1,1.1,2024-10-07,1403,Aqua,MODIS,68,61.03,291.9,7.9,D,0
43.5244,-5.7358,307.8,1,1,2024-10-07,1404,Aqua,MODIS,58,61.03,294.7,6.7,D,2
27.9814,-15.5837,317.6,1.2,1.1,2024-10-08,1110,Terra,MODIS,68,61.03,295,15.2,D,0
27.9795,-15.5719,311.3,1.2,1.1,2024-10-08,1110,Terra,MODIS,47,61.03,295,8.8,D,0
39.8025,3.0814,323.7,2.3,1.5,2024-10-08,1305,Aqua,MODIS,58,61.03,285,60.2,D,0
39.7968,3.0565,329.2,2.3,1.5,2024-10-08,1305,Aqua,MODIS,82,61.03,289.8,82.7,D,0
43.5232,-5.7301,305.2,1.2,1.1,2024-10-10,1047,Terra,MODIS,42,61.03,291.9,7,D,2
43.5209,-5.7374,303.4,1.2,1.1,2024-10-10,1047,Terra,MODIS,41,61.03,292.4,6.3,D,2
39.8165,-5.6607,305.9,1.4,1.2,2024-10-10,1048,Terra,MODIS,58,61.03,293,8.3,D,0
39.8721,-6.826,305.6,1.2,1.1,2024-10-10,1048,Terra,MODIS,57,61.03,294.4,5.4,D,0
27.9766,-15.5923,311.6,3.8,1.8,2024-10-10,1422,Aqua,MODIS,50,61.03,297.2,38.1,D,0
38.9107,-6.8468,309.7,1,1,2024-10-10,1425,Aqua,MODIS,55,61.03,295.9,4.9,D,0
39.9298,-4.165,313.5,1.3,1.1,2024-10-10,1425,Aqua,MODIS,59,61.03,298.5,11.7,D,0
39.2219,-0.2667,316.3,1.3,1.1,2024-10-11,0950,Terra,MODIS,54,61.03,290.1,14.6,D,0
39.1575,-0.3289,313.2,1.3,1.1,2024-10-11,0950,Terra,MODIS,42,61.03,289,14.2,D,0
43.5279,-5.7245,305.9,1,1,2024-10-12,1408,Aqua,MODIS,45,61.03,294.3,4.1,D,2
43.5261,-5.7365,305.3,1,1,2024-10-12,1408,Aqua,MODIS,43,61.03,293.9,4,D,2
43.5422,-5.8296,300.5,1,1,2024-10-12,2135,Terra,MODIS,28,61.03,286.8,5.8,N,2
41.9081,-5.8976,300.1,2.5,1.5,2024-10-13,1109,Terra,MODIS,27,61.03,285.4,9.4,D,0
41.5635,-3.084,300.6,4.1,1.9,2024-10-13,1310,Aqua,MODIS,28,61.03,283.8,15.3,D,0
41.6672,-2.832,300.5,3.9,1.8,2024-10-13,1310,Aqua,MODIS,35,61.03,284.4,17.6,D,0
41.8458,-2.5862,300.5,3.8,1.8,2024-10-13,1310,Aqua,MODIS,22,61.03,283.5,18.4,D,0
39.5498,-1.3453,311,1,1,2024-10-14,1012,Terra,MODIS,70,61.03,291.8,7.3,D,0
37.1975,-3.8987,312.2,1.5,1.2,2024-10-14,1348,Aqua,MODIS,42,61.03,289.5,16.5,D,0
39.2293,-0.3178,307.7,1,1,2024-10-14,1349,Aqua,MODIS,48,61.03,292.7,3.9,D,0
39.2768,-0.3662,308.1,1,1,2024-10-14,1349,Aqua,MODIS,56,61.03,293.1,4.3,D,0
39.7969,3.0649,375.1,1,1,2024-10-16,0954,Terra,MODIS,100,61.03,301.1,128.4,D,0
39.7952,3.0762,376.7,1,1,2024-10-16,0954,Terra,MODIS,100,61.03,300.5,135,D,0
39.7881,3.0627,347,1,1,2024-10-16,0954,Terra,MODIS,94,61.03,298.9,50,D,0
39.7865,3.0741,342.1,1,1,2024-10-16,0954,Terra,MODIS,91,61.03,297.4,41.3,D,0
39.1876,-0.2903,308.9,1.2,1.1,2024-10-16,0954,Terra,MODIS,46,61.03,291.1,6.5,D,2
39.7881,3.0737,359.5,1.1,1,2024-10-16,1331,Aqua,MODIS,99,61.03,299.9,87.1,D,0
39.7861,3.0615,356.1,1.1,1,2024-10-16,1331,Aqua,MODIS,98,61.03,301.6,76.9,D,0
39.7951,3.059,329.7,1.1,1,2024-10-16,1331,Aqua,MODIS,84,61.03,300.1,24,D,0
39.2435,-0.3664,308.8,1.6,1.2,2024-10-16,1331,Aqua,MODIS,67,61.03,293.1,7.6,D,0
39.8244,-5.6458,300.4,1,1,2024-10-17,1034,Terra,MODIS,37,61.03,289.5,3.6,D,0
39.8226,-5.6341,302.5,1,1,2024-10-17,1034,Terra,MODIS,52,61.03,289.7,4.9,D,0
38.0849,-1.3569,309.9,1.7,1.3,2024-10-17,1034,Terra,MODIS,53,61.03,292.5,15.5,D,0
36.6127,-6.1101,304.4,1.1,1,2024-10-17,1035,Terra,MODIS,59,61.03,291.7,4.6,D,0
39.1922,-0.2635,309.8,1.3,1.1,2024-10-17,1410,Aqua,MODIS,69,61.03,293.7,9.7,D,0
39.2512,-0.3813,303,1.3,1.1,2024-10-17,1410,Aqua,MODIS,52,61.03,290,3.2,D,0
43.5228,-5.7332,307.5,1,1,2024-10-17,1412,Aqua,MODIS,66,61.03,290,8,D,2
27.8206,-15.4704,316.8,1.4,1.2,2024-10-18,1448,Aqua,MODIS,67,61.03,301.1,9.3,D,0
37.0702,-3.7104,310.5,1.3,1.1,2024-10-19,1352,Aqua,MODIS,63,61.03,297.4,7.8,D,0
37.5378,-3.3043,309.4,1.3,1.1,2024-10-19,1352,Aqua,MODIS,60,61.03,297.1,6.6,D,0
38.0071,-3.982,312.8,1.3,1.1,2024-10-19,1352,Aqua,MODIS,71,61.03,295.9,11.9,D,0
38.6702,-3.9914,322.4,1.3,1.1,2024-10-19,1352,Aqua,MODIS,81,61.03,294.1,26.4,D,0
39.929,-4.1047,314.9,1.2,1.1,2024-10-19,1353,Aqua,MODIS,75,61.03,293.4,13.9,D,0
41.5887,0.561,303.2,1,1,2024-10-19,1353,Aqua,MODIS,55,61.03,292.8,3.7,D,0
43.5228,-5.7375,306,1.5,1.2,2024-10-20,1055,Terra,MODIS,63,61.03,291.1,9.6,D,2
43.5304,-5.7459,301.2,1.9,1.3,2024-10-20,2200,Terra,MODIS,38,61.03,287.1,14.9,N,0
41.6916,0.6829,302.5,1.1,1,2024-10-21,0957,Terra,MODIS,52,61.03,291.2,4,D,0
41.6783,0.6416,303.4,1.1,1,2024-10-21,0957,Terra,MODIS,55,61.03,291.5,4.2,D,0
41.6833,0.2289,304.8,1.1,1,2024-10-21,0957,Terra,MODIS,60,61.03,290.5,5.8,D,0
41.6189,0.5322,306.4,1.1,1,2024-10-21,0957,Terra,MODIS,63,61.03,291.6,5.8,D,0
41.6222,0.2087,320.6,1.1,1,2024-10-21,0957,Terra,MODIS,80,61.03,290.3,19.6,D,0
41.6206,0.2214,305.9,1.1,1,2024-10-21,0957,Terra,MODIS,62,61.03,290.8,6.5,D,0
41.5083,0.6042,303.5,1.1,1,2024-10-21,0957,Terra,MODIS,55,61.03,291.1,4.1,D,0
41.5067,0.6166,306.4,1.1,1,2024-10-21,0957,Terra,MODIS,63,61.03,292,6,D,0
41.519,-5.6415,301.3,2.1,1.4,2024-10-21,0957,Terra,MODIS,46,61.03,289.2,10.3,D,0
40.0445,-0.7261,301.6,1.1,1.1,2024-10-21,0958,Terra,MODIS,48,61.03,290.4,4,D,0
39.2969,-0.3874,308.3,1.1,1,2024-10-21,0958,Terra,MODIS,64,61.03,293.7,5.7,D,0
39.1971,-0.2507,309,1.1,1,2024-10-21,0958,Terra,MODIS,64,61.03,291.8,5.8,D,0
39.0673,-0.3208,302.8,1.1,1,2024-10-21,0958,Terra,MODIS,23,61.03,288.7,3.7,D,0
39.2208,-2.5437,303.9,1.3,1.1,2024-10-21,0958,Terra,MODIS,53,61.03,291.1,6.3,D,0
38.3039,-1.4397,309.1,1.2,1.1,2024-10-21,0958,Terra,MODIS,62,61.03,293.9,6.9,D,0
38.0871,-0.9278,310.5,1.1,1,2024-10-21,0958,Terra,MODIS,65,61.03,296.8,6.3,D,2
38.0856,-0.9155,307.7,1.1,1,2024-10-21,0958,Terra,MODIS,59,61.03,296.4,4.1,D,0
37.9213,-1.4696,310.6,1.1,1.1,2024-10-21,0958,Terra,MODIS,56,61.03,295.2,7.1,D,0
37.9169,-1.4762,307.9,1.1,1.1,2024-10-21,0958,Terra,MODIS,58,61.03,294.9,5.8,D,0
39.8571,-4.6955,316.4,2.4,1.5,2024-10-21,1335,Aqua,MODIS,74,61.03,296.8,38.9,D,0
39.8509,-4.7224,312.2,2.5,1.5,2024-10-21,1335,Aqua,MODIS,69,61.03,295.5,27,D,0
42.1288,-4.18,310.9,1.2,1.1,2024-10-22,1037,Terra,MODIS,67,61.03,288.6,11.1,D,0
42.1265,-4.1665,317.3,1.2,1.1,2024-10-22,1037,Terra,MODIS,78,61.03,288.3,17.5,D,0
41.6723,-4.8409,311.6,1.1,1.1,2024-10-22,1037,Terra,MODIS,72,61.03,290.8,11.3,D,0
41.6404,-4.8232,306.1,1.1,1.1,2024-10-22,1037,Terra,MODIS,63,61.03,290.8,5.9,D,0
41.635,-4.8307,305.9,1.1,1.1,2024-10-22,1037,Terra,MODIS,62,61.03,291.1,6.3,D,0
41.6329,-4.8178,303.7,1.1,1.1,2024-10-22,1037,Terra,MODIS,57,61.03,290.4,4.8,D,0
41.5328,-4.683,302.6,1.1,1.1,2024-10-22,1037,Terra,MODIS,25,61.03,289.6,4.3,D,0
39.8291,-5.6294,308.7,1.1,1,2024-10-22,1038,Terra,MODIS,48,61.03,292.5,7.2,D,0
39.8179,-5.6196,311.8,1.1,1,2024-10-22,1038,Terra,MODIS,45,61.03,292.3,9.6,D,0
39.786,-5.6998,304.9,1.1,1,2024-10-22,1038,Terra,MODIS,51,61.03,292.1,5.9,D,0
39.3549,-5.7325,304.8,1.1,1,2024-10-22,1038,Terra,MODIS,52,61.03,294.7,4.5,D,0
38.3067,-1.5189,306.3,1.9,1.3,2024-10-22,1038,Terra,MODIS,51,61.03,288.3,13.1,D,0
38.3128,-1.524,303.7,1.9,1.3,2024-10-22,1038,Terra,MODIS,19,61.03,287.4,7.5,D,0
38.6662,-3.9696,306.8,1.4,1.2,2024-10-22,1038,Terra,MODIS,56,61.03,292.3,8.5,D,0
38.4295,-6.2222,322.9,1.1,1,2024-10-22,1038,Terra,MODIS,41,61.03,297.6,17.3,D,0
38.4234,-6.2302,316.1,1.1,1,2024-10-22,1038,Terra,MODIS,74,61.03,296.2,12.7,D,0
38.4214,-6.218,310.8,1.1,1,2024-10-22,1038,Terra,MODIS,66,61.03,296.4,7.7,D,0
37.7256,-5.9426,319,1.1,1.1,2024-10-22,1038,Terra,MODIS,61,61.03,294.1,15.3,D,0
37.7235,-5.9301,349.6,1.1,1.1,2024-10-22,1038,Terra,MODIS,90,61.03,296.6,70,D,0
37.7163,-5.9451,317.9,1.1,1.1,2024-10-22,1038,Terra,MODIS,68,61.03,294.3,14.5,D,0
37.6534,-5.9749,312.8,1.1,1.1,2024-10-22,1038,Terra,MODIS,69,61.03,294.9,10.1,D,0
37.6492,-5.9499,307.3,1.1,1.1,2024-10-22,1038,Terra,MODIS,11,61.03,294.7,4.9,D,0
37.0466,-3.8548,302.8,1.5,1.2,2024-10-22,1038,Terra,MODIS,39,61.03,286.1,5.7,D,0
37.5677,-7.2073,310.4,1,1,2024-10-22,1038,Terra,MODIS,62,61.03,297,5.8,D,0
36.6182,-6.1093,311.9,1.2,1.1,2024-10-22,1039,Terra,MODIS,68,61.03,296.2,7.7,D,0
37.7603,-4.4638,321.9,1,1,2024-10-22,1414,Aqua,MODIS,76,61.03,298.1,12.4,D,0
38.8366,-3.814,315.1,1,1,2024-10-22,1414,Aqua,MODIS,72,61.03,297.1,9.5,D,0
38.6722,-6.7791,315.2,1,1,2024-10-22,1414,Aqua,MODIS,67,61.03,301.1,7.8,D,0
38.7458,-7.0162,310.3,2.3,1.5,2024-10-23,1454,Aqua,MODIS,52,61.03,297,15.9,D,0
38.7447,-7.0346,312.6,2.3,1.5,2024-10-23,1454,Aqua,MODIS,66,61.03,297.2,22.8,D,0
41.9303,-1.7207,322.9,1,1,2024-10-24,1019,Terra,MODIS,82,61.03,290,20.6,D,0
43.3388,-3.3138,305.5,1,1,2024-10-24,1019,Terra,MODIS,62,61.03,292.2,6.3,D,0
43.3371,-3.3015,314.8,1,1,2024-10-24,1019,Terra,MODIS,75,61.03,291.9,13.2,D,0
43.5426,-5.8309,326.1,1.2,1.1,2024-10-24,1019,Terra,MODIS,84,61.03,294.3,29.7,D,2
43.5313,-5.7312,306.2,1.2,1.1,2024-10-24,1019,Terra,MODIS,57,61.03,294.4,6.3,D,2
43.5218,-5.7332,310.2,1.2,1.1,2024-10-24,1019,Terra,MODIS,70,61.03,294.8,9.9,D,2
41.5156,0.8046,303.7,1.2,1.1,2024-10-24,1019,Terra,MODIS,57,61.03,290.1,5.9,D,0
41.2691,0.0596,315.4,1.2,1.1,2024-10-24,1019,Terra,MODIS,71,61.03,291.8,15.4,D,0
41.3701,-1.0027,303.2,1.1,1,2024-10-24,1019,Terra,MODIS,55,61.03,291.7,4.1,D,0
41.3681,-0.9904,303.1,1.1,1,2024-10-24,1019,Terra,MODIS,52,61.03,291.8,4.2,D,0
40.1637,-0.0189,300.4,1.2,1.1,2024-10-24,1019,Terra,MODIS,20,61.03,286.3,4.6,D,0
40.8691,-6.2489,317.4,1.1,1.1,2024-10-24,1019,Terra,MODIS,78,61.03,290.2,17.7,D,0
40.7197,-6.5388,302.1,1.2,1.1,2024-10-24,1019,Terra,MODIS,51,61.03,288.2,5.1,D,0
39.6031,-7.1855,304,1.2,1.1,2024-10-24,1020,Terra,MODIS,57,61.03,291.8,5.6,D,0
39.0991,-5.7607,305.3,1.1,1,2024-10-24,1020,Terra,MODIS,58,61.03,292.3,5.1,D,0
38.0797,-0.8228,303.8,1.2,1.1,2024-10-24,1020,Terra,MODIS,57,61.03,285.1,6.4,D,0
39.15,-3.6309,303.5,1,1,2024-10-24,1020,Terra,MODIS,50,61.03,291.9,3.4,D,0
37.4538,-5.7025,306.5,1,1,2024-10-24,1020,Terra,MODIS,51,61.03,291.6,4,D,0
37.029,-5.9021,310,1,1,2024-10-24,1020,Terra,MODIS,57,61.03,295.9,5,D,0
37.0417,-3.8553,310.7,1.2,1.1,2024-10-24,1356,Aqua,MODIS,19,61.03,296.2,7.1,D,0
37.0393,-3.8688,314.3,1.3,1.1,2024-10-24,1356,Aqua,MODIS,67,61.03,295.1,11.2,D,0
37.439,-1.8782,324.8,1,1,2024-10-24,1356,Aqua,MODIS,82,61.03,299.8,19.4,D,0
38.6682,-3.9841,316.2,1.2,1.1,2024-10-24,1356,Aqua,MODIS,74,61.03,295.4,14.6,D,0
39.0656,-5.5756,308.9,1.4,1.2,2024-10-24,1356,Aqua,MODIS,65,61.03,293.9,8.5,D,0
40.0921,-3.7886,312.7,1.1,1.1,2024-10-24,1356,Aqua,MODIS,66,61.03,294.8,9.2,D,0
39.8141,-5.6246,305.2,1.4,1.2,2024-10-24,1356,Aqua,MODIS,43,61.03,289,7.9,D,0
39.8183,-5.6584,308.2,1.4,1.2,2024-10-24,1356,Aqua,MODIS,55,61.03,289.8,10.3,D,0
41.3538,-1.5811,307.8,1,1,2024-10-24,1357,Aqua,MODIS,66,61.03,293.1,5.9,D,0
40.9613,-5.4475,302.1,1.3,1.1,2024-10-24,1357,Aqua,MODIS,47,61.03,287,5.9,D,0
42.6333,-1.7636,302.6,1,1,2024-10-24,1357,Aqua,MODIS,32,61.03,291.1,3.8,D,0
42.4849,-3.4026,310.9,1,1,2024-10-24,1357,Aqua,MODIS,61,61.03,289.2,10.6,D,0
43.4116,-3.842,307.7,1,1,2024-10-24,1357,Aqua,MODIS,62,61.03,296.8,5.3,D,2
37.1862,-4.2911,301.4,3,1.6,2024-10-25,1100,Terra,MODIS,37,61.03,285.6,12.7,D,0
38.386,-5.9206,306,1.4,1.2,2024-10-25,1436,Aqua,MODIS,47,61.03,281.2,12.4,D,0
38.6848,-6.7294,305.4,1.3,1.1,2024-10-25,1436,Aqua,MODIS,51,61.03,292.9,5.8,D,0
38.8926,-6.9542,307.9,1.3,1.1,2024-10-25,1436,Aqua,MODIS,66,61.03,291.6,8,D,0
39.1672,-5.842,307.8,1.4,1.2,2024-10-25,1436,Aqua,MODIS,66,61.03,292.1,11.7,D,0
38.1636,-0.9451,309.8,1,1,2024-10-26,1002,Terra,MODIS,69,61.03,292.4,8.6,D,0
38.9993,-6.4349,302,1.1,1.1,2024-10-27,1042,Terra,MODIS,34,61.03,289.2,4.8,D,0
38.99,-6.4374,310.9,1.1,1.1,2024-10-27,1042,Terra,MODIS,71,61.03,289.9,12.1,D,0
38.7841,-6.8159,311.6,1.1,1.1,2024-10-27,1042,Terra,MODIS,57,61.03,288.9,11.3,D,0
38.782,-6.8034,315.4,1.1,1.1,2024-10-27,1042,Terra,MODIS,75,61.03,288.7,14.9,D,0
37.7207,-5.9271,300.9,1.3,1.1,2024-10-27,1042,Terra,MODIS,31,61.03,287.3,6.1,D,0
37.7104,-6.5788,301.6,1.2,1.1,2024-10-27,1042,Terra,MODIS,42,61.03,289.5,5.4,D,2
37.5927,-7.0966,300.8,1.1,1.1,2024-10-27,1042,Terra,MODIS,41,61.03,289.2,4.2,D,0
37.5743,-7.1977,305.4,1.1,1.1,2024-10-27,1042,Terra,MODIS,46,61.03,289.8,6.3,D,0
37.5671,-7.2123,306.4,1.1,1.1,2024-10-27,1042,Terra,MODIS,57,61.03,289.8,7.2,D,0
37.2949,-6.8132,300.8,1.2,1.1,2024-10-27,1042,Terra,MODIS,41,61.03,290.5,3.9,D,0
39.0058,-6.6999,329.4,4.1,1.9,2024-10-28,1121,Terra,MODIS,86,61.03,288.3,216.6,D,0
39.0005,-6.7074,329.1,4.1,1.9,2024-10-28,1121,Terra,MODIS,86,61.03,288.2,214.3,D,0
39.8176,-5.631,302.1,1.2,1.1,2024-10-29,1400,Aqua,MODIS,35,61.03,288.6,5.5,D,0
27.9226,-15.4205,313.2,1.1,1.1,2024-10-30,1107,Terra,MODIS,55,61.03,299.3,6.2,D,0
43.5233,-5.7359,305.6,1.4,1.2,2024-10-31,2110,Terra,MODIS,65,61.03,286,14.6,N,2
43.5237,-5.7399,303.4,1.1,1.1,2024-11-01,1044,Terra,MODIS,33,61.03,289.5,5.4,D,2
38.2055,-1.362,302.3,1.5,1.2,2024-11-02,0947,Terra,MODIS,51,61.03,289.1,6.3,D,0
43.5384,-5.8318,305.3,1,1,2024-11-03,1026,Terra,MODIS,61,61.03,289.4,7.2,D,2
37.6508,-4.587,307.1,1,1,2024-11-03,1027,Terra,MODIS,65,61.03,292.6,6.6,D,0
37.0681,-3.8618,304.8,1.1,1.1,2024-11-03,1027,Terra,MODIS,60,61.03,289.9,6.1,D,0
37.7151,-5.9272,301.5,1.3,1.1,2024-11-03,1402,Aqua,MODIS,26,61.03,281.3,6.6,D,0
37.7124,-5.9414,301.5,1.3,1.1,2024-11-03,1402,Aqua,MODIS,39,61.03,280,6.5,D,0
38.6572,-5.6478,314.4,1.2,1.1,2024-11-03,1403,Aqua,MODIS,75,61.03,292.7,15.9,D,0
38.6548,-5.6614,302.8,1.2,1.1,2024-11-03,1403,Aqua,MODIS,54,61.03,291.2,5.6,D,0
38.7676,-6.814,307.2,1.4,1.2,2024-11-03,1403,Aqua,MODIS,55,61.03,286.9,9.8,D,0
