latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
33.2327,-6.8533,316.1,1.5,1.2,2000-12-12,2228,Terra,MODIS,92,6.03,280.3,32.4,N,0
35.0849,-4.7702,312.5,1.0,1.0,2001-02-07,1120,Terra,MODIS,72,6.03,285.6,12.4,D,0
33.5924,-7.5383,328.4,1.1,1.0,2001-03-02,1126,Terra,MODIS,85,6.03,292.1,24.6,D,2
35.0602,-5.9925,340.6,3.1,1.7,2001-04-04,1207,Terra,MODIS,85,6.03,286.5,215.0,D,0
35.0611,-5.9975,334.6,3.1,1.7,2001-04-04,1207,Terra,MODIS,81,6.03,286.7,166.0,D,0
34.4516,-6.1668,321.8,1.0,1.0,2001-04-10,1131,Terra,MODIS,72,6.03,305.7,12.2,D,0
33.6694,-7.3895,323.4,1.8,1.3,2001-04-30,1106,Terra,MODIS,76,6.03,300.1,32.2,D,2
34.5589,-6.2506,338.6,1.1,1.0,2001-05-14,1118,Terra,MODIS,88,6.03,302.5,37.5,D,0
34.6287,-6.1079,328.3,2.0,1.4,2001-05-24,1154,Terra,MODIS,76,6.03,305.8,50.4,D,0
34.6224,-6.0937,328.8,2.0,1.4,2001-05-24,1154,Terra,MODIS,76,6.03,304.0,51.3,D,0
34.5481,-6.1124,331.1,1.3,1.1,2001-05-26,1142,Terra,MODIS,76,6.03,315.2,22.8,D,0
34.5233,-6.1395,338.3,1.3,1.1,2001-05-26,1142,Terra,MODIS,84,6.03,316.5,35.1,D,0
31.6885,-8.0373,353.5,2.8,1.6,2001-05-27,2326,Terra,MODIS,100,6.03,296.0,305.4,N,0
31.6863,-8.0669,312.8,2.8,1.6,2001-05-27,2326,Terra,MODIS,86,6.03,295.6,41.2,N,2
31.6928,-8.0143,311.4,2.8,1.6,2001-05-27,2326,Terra,MODIS,82,6.03,293.5,36.6,N,0
31.6908,-8.044,344.5,2.8,1.6,2001-05-27,2326,Terra,MODIS,100,6.03,296.5,222.2,N,0
35.5032,-5.2996,319.6,2.2,1.4,2001-07-05,1051,Terra,MODIS,71,6.03,305.4,26.0,D,0
35.5046,-5.3065,321.4,2.2,1.4,2001-07-05,1051,Terra,MODIS,70,6.03,305.6,30.6,D,0
35.4558,-5.3015,323.6,3.4,1.7,2001-07-09,1205,Terra,MODIS,77,6.03,303.0,75.0,D,0
35.4457,-5.2601,339.1,3.4,1.7,2001-07-09,1205,Terra,MODIS,89,6.03,306.3,193.3,D,0
35.4507,-5.2645,338.6,3.4,1.7,2001-07-09,1205,Terra,MODIS,89,6.03,306.0,184.0,D,0
34.5936,-6.2557,338.0,2.0,1.4,2001-07-11,1153,Terra,MODIS,80,6.03,305.5,68.4,D,0
34.9309,-2.8467,331.9,1.3,1.1,2001-07-15,1128,Terra,MODIS,75,6.03,311.9,18.8,D,0
33.5994,-5.0488,387.1,1.3,1.1,2001-07-22,1135,Terra,MODIS,100,6.03,313.0,249.4,D,0
33.5969,-5.035,391.3,1.3,1.1,2001-07-22,1135,Terra,MODIS,100,6.03,313.2,283.0,D,0
33.5894,-5.0514,403.3,1.3,1.1,2001-07-22,1135,Terra,MODIS,100,6.03,312.8,380.5,D,0
33.587,-5.0378,426.3,1.3,1.1,2001-07-22,1135,Terra,MODIS,100,6.03,315.4,647.6,D,0
33.577,-5.0405,335.4,1.3,1.1,2001-07-22,1135,Terra,MODIS,80,6.03,301.6,30.2,D,0
33.6073,-4.9984,395.5,1.0,1.0,2001-07-24,1122,Terra,MODIS,100,6.03,316.2,213.0,D,0
33.6056,-4.9876,356.4,1.0,1.0,2001-07-24,1122,Terra,MODIS,97,6.03,313.2,58.8,D,0
33.5983,-5.0004,338.6,1.0,1.0,2001-07-24,1122,Terra,MODIS,75,6.03,317.3,21.9,D,0
35.6883,-5.4418,316.1,3.7,1.8,2001-08-08,2319,Terra,MODIS,90,6.03,294.7,87.1,N,0
35.6819,-5.3988,332.6,3.7,1.8,2001-08-08,2320,Terra,MODIS,100,6.03,297.7,212.2,N,0
35.6797,-5.4461,312.6,3.7,1.8,2001-08-08,2320,Terra,MODIS,79,6.03,294.1,72.3,N,0
35.535,-5.364,309.9,1.1,1.1,2001-08-09,2224,Terra,MODIS,79,6.03,296.1,9.5,N,0
35.5331,-5.3754,326.5,1.1,1.1,2001-08-09,2224,Terra,MODIS,100,6.03,296.5,28.0,N,0
33.9699,-4.8552,330.5,1.0,1.0,2001-08-18,1116,Terra,MODIS,76,6.03,311.9,11.1,D,0
33.8354,-5.3051,331.6,1.1,1.0,2001-09-01,1127,Terra,MODIS,75,6.03,309.8,16.1,D,0
33.5633,-7.5898,307.4,1.1,1.0,2001-09-13,2253,Terra,MODIS,71,6.03,291.8,9.1,N,2
35.5014,-5.5312,339.5,1.4,1.2,2001-09-15,1138,Terra,MODIS,88,6.03,300.0,55.5,D,0
32.4651,-6.1058,323.9,1.1,1.0,2001-10-19,1126,Terra,MODIS,75,6.03,300.4,17.1,D,0
33.8856,-4.6673,323.2,1.0,1.0,2001-10-21,1114,Terra,MODIS,74,6.03,302.3,11.3,D,0
33.884,-4.6567,334.4,1.0,1.0,2001-10-21,1114,Terra,MODIS,85,6.03,304.3,25.9,D,0
31.5554,-7.3955,337.3,3.1,1.7,2001-10-29,1202,Terra,MODIS,89,6.03,283.3,191.0,D,0
31.5483,-7.3645,324.8,3.1,1.7,2001-10-29,1202,Terra,MODIS,80,6.03,283.0,105.4,D,0
31.5567,-7.4012,327.8,3.1,1.7,2001-10-29,1203,Terra,MODIS,83,6.03,282.1,116.1,D,0
31.55,-7.3708,326.1,3.1,1.7,2001-10-29,1203,Terra,MODIS,72,6.03,284.0,105.9,D,0
34.7806,-4.5592,323.0,1.1,1.0,2001-10-30,1106,Terra,MODIS,78,6.03,291.9,19.5,D,0
34.7603,-6.2906,314.9,2.4,1.5,2001-12-09,1154,Terra,MODIS,75,6.03,293.9,36.0,D,0
34.7657,-6.2942,313.0,2.4,1.5,2001-12-09,1154,Terra,MODIS,73,6.03,294.2,33.9,D,0
33.9252,-4.3026,316.5,1.0,1.0,2002-01-16,1117,Terra,MODIS,77,6.03,285.2,17.3,D,0
33.4703,-6.5714,311.5,1.3,1.1,2002-02-03,1104,Terra,MODIS,70,6.03,295.4,10.4,D,0
34.5658,-6.1359,327.4,1.1,1.1,2002-04-20,1128,Terra,MODIS,82,6.03,299.4,25.0,D,0
34.9453,-6.2073,330.9,1.3,1.1,2002-04-27,1134,Terra,MODIS,82,6.03,307.6,27.9,D,0
34.539,-6.2208,326.7,1.0,1.0,2002-04-29,1122,Terra,MODIS,77,6.03,299.3,19.8,D,0
32.6344,-7.7954,321.1,1.7,1.3,2002-05-11,1147,Terra,MODIS,71,6.03,302.5,18.6,D,0
34.9859,-5.9246,325.2,1.0,1.0,2002-05-24,1116,Terra,MODIS,72,6.03,304.9,12.3,D,0
35.0157,-5.8949,325.9,3.2,1.7,2002-05-25,1158,Terra,MODIS,78,6.03,296.1,95.1,D,2
35.0216,-5.9676,339.7,1.5,1.2,2002-06-20,1057,Terra,MODIS,86,6.03,302.1,56.5,D,0
35.1204,-5.9963,331.4,1.6,1.2,2002-06-21,1140,Terra,MODIS,76,6.03,307.2,35.2,D,0
35.8775,-5.3909,336.5,1.4,1.2,2002-06-30,1134,Terra,MODIS,88,6.03,296.5,52.7,D,0
30.7842,-9.2152,334.8,1.1,1.1,2002-07-11,1117,Terra,MODIS,75,6.03,317.1,17.9,D,0
34.5823,-5.8212,323.4,1.1,1.1,2002-07-12,231,Aqua,MODIS,100,6.03,291.1,26.7,N,0
35.7092,-5.7612,332.2,1.2,1.1,2002-07-14,1321,Aqua,MODIS,84,6.03,313.4,15.3,D,0
35.711,-5.7667,330.7,1.2,1.1,2002-07-14,1321,Aqua,MODIS,83,6.03,313.3,15.0,D,0
34.3442,-5.2256,309.7,1.1,1.1,2002-07-16,206,Aqua,MODIS,78,6.03,293.4,10.7,N,0
35.7392,-5.7593,332.0,1.2,1.1,2002-07-26,1345,Aqua,MODIS,84,6.03,314.9,17.7,D,0
34.8019,-4.5417,320.9,3.0,1.6,2002-08-09,2147,Terra,MODIS,100,6.03,285.1,102.0,N,0
35.7424,-5.4748,324.5,1.2,1.1,2002-08-11,1345,Aqua,MODIS,72,6.03,302.8,13.8,D,0
35.741,-5.4874,328.7,1.2,1.1,2002-08-11,1345,Aqua,MODIS,82,6.03,306.0,19.7,D,0
33.805,-5.3266,333.1,1.1,1.1,2002-08-14,1104,Terra,MODIS,75,6.03,314.1,15.8,D,0
33.8698,-4.6906,333.4,1.6,1.3,2002-08-17,1308,Aqua,MODIS,71,6.03,317.0,22.8,D,0
35.5082,-5.5249,318.8,2.8,1.6,2002-09-08,1409,Aqua,MODIS,70,6.03,303.3,29.7,D,0
35.5102,-5.4947,321.4,2.8,1.6,2002-09-08,1409,Aqua,MODIS,74,6.03,303.7,40.2,D,0
34.1809,-6.3793,332.8,1.0,1.0,2002-09-29,1116,Terra,MODIS,77,6.03,306.7,17.8,D,0
33.9185,-4.8275,324.7,1.2,1.1,2002-10-14,1344,Aqua,MODIS,75,6.03,301.9,21.1,D,0
33.92,-4.8142,357.8,1.2,1.1,2002-10-14,1344,Aqua,MODIS,99,6.03,303.4,101.0,D,0
34.3731,-5.9129,339.0,1.0,1.0,2002-10-31,1115,Terra,MODIS,90,6.03,298.7,35.1,D,0
34.1024,-6.2858,316.6,1.6,1.2,2002-11-11,1057,Terra,MODIS,70,6.03,299.4,16.0,D,0
35.1277,-5.0381,309.2,2.0,1.4,2002-11-11,2159,Terra,MODIS,77,6.03,272.4,34.2,N,0
35.1302,-5.0452,327.9,2.0,1.4,2002-11-11,2159,Terra,MODIS,100,6.03,275.8,83.0,N,0
33.4626,-7.8957,315.6,1.0,1.0,2003-03-06,1127,Terra,MODIS,71,6.03,297.0,10.2,D,0
34.9563,-6.2102,315.2,1.0,1.0,2003-03-09,1331,Aqua,MODIS,70,6.03,298.9,7.7,D,0
34.9579,-4.7454,321.6,1.5,1.2,2003-03-13,1133,Terra,MODIS,78,6.03,297.4,32.5,D,0
34.4415,-6.1595,321.0,1.1,1.1,2003-05-09,1127,Terra,MODIS,73,6.03,302.0,13.8,D,0
35.054,-5.9997,336.6,1.1,1.0,2003-05-21,1325,Aqua,MODIS,84,6.03,313.8,24.4,D,0
35.0558,-5.9883,330.7,1.1,1.0,2003-05-21,1325,Aqua,MODIS,78,6.03,313.7,15.3,D,0
34.7325,-6.0874,345.4,1.5,1.2,2003-05-22,1056,Terra,MODIS,91,6.03,309.9,73.9,D,0
34.7451,-6.1024,345.7,1.5,1.2,2003-05-22,1056,Terra,MODIS,91,6.03,310.2,73.2,D,0
34.7434,-6.0858,385.2,1.5,1.2,2003-05-22,1056,Terra,MODIS,100,6.03,314.1,299.0,D,0
34.74,-6.0764,344.4,1.5,1.2,2003-05-22,1056,Terra,MODIS,91,6.03,310.5,70.0,D,0
34.7418,-6.0929,379.8,1.5,1.2,2003-05-22,1056,Terra,MODIS,100,6.03,314.7,257.8,D,0
33.4417,-7.3894,355.1,2.0,1.4,2003-05-22,1407,Aqua,MODIS,97,6.03,316.7,157.5,D,0
33.9254,-5.6748,342.9,1.8,1.3,2003-05-23,1139,Terra,MODIS,90,6.03,300.3,94.8,D,0
33.4167,-6.5989,337.2,1.1,1.0,2003-05-26,1343,Aqua,MODIS,81,6.03,317.3,21.8,D,0
33.6379,-6.5891,337.3,1.1,1.0,2003-05-26,1343,Aqua,MODIS,81,6.03,317.6,21.2,D,0
34.9695,-5.9264,361.2,1.0,1.0,2003-05-28,1331,Aqua,MODIS,100,6.03,315.7,73.0,D,0
34.9679,-5.9372,342.8,1.0,1.0,2003-05-28,1331,Aqua,MODIS,90,6.03,315.1,30.8,D,0
35.0228,-5.8948,328.9,1.0,1.0,2003-06-03,1120,Terra,MODIS,78,6.03,302.7,17.1,D,0
35.0678,-5.9891,331.7,1.1,1.0,2003-06-05,1108,Terra,MODIS,80,6.03,300.9,24.2,D,0
34.6799,-6.1223,331.6,1.1,1.1,2003-06-10,1127,Terra,MODIS,76,6.03,308.7,19.2,D,0
35.7411,-5.7536,322.3,1.2,1.1,2003-06-11,1343,Aqua,MODIS,75,6.03,305.8,8.6,D,0
35.7396,-5.7663,325.6,1.2,1.1,2003-06-11,1343,Aqua,MODIS,79,6.03,306.5,12.4,D,2
34.8209,-5.8964,334.5,1.0,1.0,2003-06-12,1114,Terra,MODIS,82,6.03,302.9,21.3,D,0
33.7587,-4.7939,310.1,1.5,1.2,2003-06-19,152,Aqua,MODIS,79,6.03,292.8,16.4,N,0
33.7565,-4.7998,313.0,1.5,1.2,2003-06-19,152,Aqua,MODIS,86,6.03,292.8,21.0,N,0
35.2235,-5.495,310.0,1.8,1.3,2003-06-19,152,Aqua,MODIS,79,6.03,293.6,19.7,N,0
35.225,-5.5181,385.5,1.0,1.0,2003-06-19,1120,Terra,MODIS,100,6.03,315.3,175.7,D,0
35.2233,-5.5072,335.6,1.0,1.0,2003-06-19,1120,Terra,MODIS,83,6.03,308.1,28.1,D,0
35.0358,-5.901,330.9,1.0,1.0,2003-06-19,1120,Terra,MODIS,75,6.03,311.9,14.0,D,0
35.0307,-5.8679,328.2,1.0,1.0,2003-06-19,1120,Terra,MODIS,70,6.03,311.6,9.7,D,0
35.2193,-5.5145,320.4,1.0,1.0,2003-06-19,2223,Terra,MODIS,100,6.03,296.0,17.3,N,0
35.2211,-5.5029,326.3,1.0,1.0,2003-06-19,2223,Terra,MODIS,100,6.03,294.8,23.7,N,0
34.5562,-6.2467,339.8,1.5,1.2,2003-06-23,1056,Terra,MODIS,86,6.03,300.0,62.2,D,0
34.555,-6.2529,337.9,1.5,1.2,2003-06-23,1056,Terra,MODIS,84,6.03,299.9,56.2,D,0
33.8424,-5.2274,339.7,2.1,1.4,2003-06-25,1044,Terra,MODIS,85,6.03,309.6,79.1,D,0
33.8436,-5.2202,334.0,2.1,1.4,2003-06-25,1044,Terra,MODIS,78,6.03,309.0,54.9,D,0
34.7481,-6.1361,359.0,1.0,1.0,2003-06-28,1114,Terra,MODIS,99,6.03,311.1,68.0,D,0
33.7272,-5.3398,335.3,1.0,1.0,2003-06-28,1114,Terra,MODIS,79,6.03,310.8,19.8,D,0
32.4726,-6.8322,341.7,3.2,1.7,2003-06-29,1157,Terra,MODIS,87,6.03,311.7,155.3,D,0
32.47,-6.8263,347.9,3.2,1.7,2003-06-29,1157,Terra,MODIS,92,6.03,311.2,219.0,D,0
33.9269,-5.0829,335.2,1.2,1.1,2003-07-01,1318,Aqua,MODIS,80,6.03,315.3,16.0,D,0
34.439,-5.8016,330.4,2.1,1.4,2003-07-02,1401,Aqua,MODIS,73,6.03,307.0,39.2,D,0
33.8841,-5.6293,326.3,1.1,1.0,2003-07-05,2222,Terra,MODIS,100,6.03,291.8,27.4,N,0
35.0344,-5.9738,337.1,2.5,1.5,2003-07-08,1150,Terra,MODIS,84,6.03,301.9,107.8,D,0
34.4291,-6.1607,332.4,1.6,1.2,2003-07-11,1355,Aqua,MODIS,77,6.03,301.9,34.1,D,0
33.8338,-5.3776,342.1,1.2,1.1,2003-07-12,1126,Terra,MODIS,87,6.03,309.4,39.3,D,0
33.8361,-5.3905,332.2,1.2,1.1,2003-07-12,1126,Terra,MODIS,76,6.03,309.2,18.5,D,0
33.8492,-5.2969,331.8,1.1,1.1,2003-07-16,1101,Terra,MODIS,75,6.03,309.8,17.9,D,0
34.7251,-6.1552,333.3,1.3,1.1,2003-07-16,1101,Terra,MODIS,78,6.03,309.6,23.1,D,0
34.7251,-6.1477,328.8,1.3,1.1,2003-07-16,1101,Terra,MODIS,70,6.03,309.6,16.6,D,0
34.8795,-4.6372,328.7,1.1,1.0,2003-07-17,1318,Aqua,MODIS,72,6.03,302.4,13.5,D,0
34.2528,-4.9094,343.3,2.4,1.5,2003-07-18,1401,Aqua,MODIS,86,6.03,312.9,87.3,D,0
34.2508,-4.8916,335.2,2.4,1.5,2003-07-18,1401,Aqua,MODIS,75,6.03,313.5,38.9,D,0
33.597,-6.5385,337.9,1.3,1.1,2003-07-19,1132,Terra,MODIS,82,6.03,320.1,19.4,D,0
34.2922,-5.8449,330.5,1.0,1.0,2003-07-21,1119,Terra,MODIS,71,6.03,310.9,11.7,D,0
33.7758,-5.6852,334.8,1.0,1.0,2003-07-21,1120,Terra,MODIS,78,6.03,315.4,15.9,D,0
33.8383,-5.5846,307.5,1.1,1.0,2003-07-21,2221,Terra,MODIS,72,6.03,292.1,8.1,N,0
33.4109,-7.3119,323.5,3.5,1.8,2003-07-22,1202,Terra,MODIS,76,6.03,302.8,48.1,D,0
33.4163,-7.3156,325.3,3.5,1.8,2003-07-22,1202,Terra,MODIS,78,6.03,303.1,60.2,D,0
33.4219,-7.3259,338.2,1.0,1.0,2003-07-22,1337,Aqua,MODIS,79,6.03,311.4,22.8,D,0
33.413,-7.324,355.5,1.0,1.0,2003-07-22,1337,Aqua,MODIS,97,6.03,311.8,57.0,D,0
35.6565,-5.7035,328.8,1.1,1.0,2003-07-23,1107,Terra,MODIS,78,6.03,307.7,15.2,D,0
35.0174,-5.8793,339.0,1.1,1.0,2003-07-23,1107,Terra,MODIS,85,6.03,306.1,30.2,D,0
35.0189,-5.8911,373.0,1.1,1.0,2003-07-23,1107,Terra,MODIS,100,6.03,310.6,125.6,D,2
34.3445,-5.2289,338.5,2.8,1.6,2003-07-24,1150,Terra,MODIS,84,6.03,306.5,117.1,D,0
34.3427,-5.2362,336.4,2.8,1.6,2003-07-24,1150,Terra,MODIS,82,6.03,306.1,100.7,D,0
35.2089,-4.9705,334.7,1.0,1.0,2003-07-24,1325,Aqua,MODIS,78,6.03,316.9,13.8,D,0
33.8213,-5.4662,332.1,1.8,1.3,2003-07-26,1138,Terra,MODIS,73,6.03,311.7,30.8,D,0
34.3469,-5.232,335.6,1.8,1.3,2003-07-26,1138,Terra,MODIS,78,6.03,310.7,41.6,D,0
33.8111,-5.4559,331.1,1.8,1.3,2003-07-26,1138,Terra,MODIS,71,6.03,311.6,29.2,D,0
35.0627,-3.6364,331.9,1.4,1.2,2003-07-28,1125,Terra,MODIS,72,6.03,310.7,21.2,D,0
34.1873,-5.8039,350.0,1.1,1.1,2003-07-29,1343,Aqua,MODIS,92,6.03,323.5,38.2,D,0
34.8552,-4.6105,345.6,1.0,1.0,2003-07-30,1113,Terra,MODIS,90,6.03,312.1,36.4,D,0
33.8616,-5.5963,355.4,1.0,1.0,2003-07-31,1330,Aqua,MODIS,96,6.03,325.3,43.5,D,0
35.779,-5.6732,334.1,1.0,1.0,2003-07-31,1331,Aqua,MODIS,86,6.03,313.2,14.5,D,0
35.7805,-5.6623,334.1,1.0,1.0,2003-07-31,1331,Aqua,MODIS,86,6.03,314.0,14.4,D,0
35.1964,-5.7593,366.8,1.2,1.1,2003-08-01,1101,Terra,MODIS,100,6.03,320.6,116.5,D,0
34.9239,-2.2239,338.8,1.0,1.0,2003-08-01,1101,Terra,MODIS,79,6.03,318.8,18.8,D,0
35.198,-5.7735,347.2,1.2,1.1,2003-08-01,1101,Terra,MODIS,90,6.03,318.5,45.5,D,0
35.1917,-5.7741,341.7,3.4,1.7,2003-08-01,1414,Aqua,MODIS,84,6.03,314.8,141.8,D,0
35.7379,-5.4675,319.0,1.7,1.3,2003-08-01,2203,Terra,MODIS,97,6.03,294.0,35.2,N,0
35.7341,-5.4869,312.1,1.7,1.3,2003-08-01,2203,Terra,MODIS,77,6.03,294.4,22.0,N,0
33.9909,-4.9207,356.4,1.1,1.1,2003-08-02,1318,Aqua,MODIS,97,6.03,323.9,56.7,D,0
33.7329,-4.7969,350.0,1.1,1.1,2003-08-02,1318,Aqua,MODIS,92,6.03,320.3,45.2,D,0
33.9929,-4.9088,355.3,1.1,1.1,2003-08-02,1318,Aqua,MODIS,96,6.03,325.1,53.9,D,0
35.0303,-5.1549,334.6,1.1,1.1,2003-08-02,1318,Aqua,MODIS,70,6.03,315.1,17.7,D,0
35.009,-2.677,348.9,1.0,1.0,2003-08-02,1318,Aqua,MODIS,91,6.03,314.4,41.2,D,0
34.0043,-4.8992,344.2,1.1,1.1,2003-08-02,1318,Aqua,MODIS,86,6.03,325.6,25.1,D,0
34.054,-5.6655,344.6,1.8,1.3,2003-08-03,1049,Terra,MODIS,89,6.03,315.6,67.8,D,0
34.0473,-5.673,333.9,1.8,1.3,2003-08-03,1049,Terra,MODIS,73,6.03,315.0,27.1,D,0
34.0591,-5.6717,335.3,1.8,1.3,2003-08-03,1049,Terra,MODIS,77,6.03,315.7,31.2,D,0
32.4369,-6.8428,335.1,1.3,1.1,2003-08-04,1132,Terra,MODIS,76,6.03,318.0,13.2,D,0
35.0056,-2.6554,339.8,1.2,1.1,2003-08-04,1306,Aqua,MODIS,82,6.03,310.2,36.2,D,0
34.9936,-2.6664,392.0,1.2,1.1,2003-08-04,1306,Aqua,MODIS,100,6.03,316.3,254.2,D,0
34.9959,-2.6533,386.9,1.2,1.1,2003-08-04,1306,Aqua,MODIS,100,6.03,313.7,220.7,D,0
35.4304,-5.9954,340.9,1.8,1.3,2003-08-04,1306,Aqua,MODIS,90,6.03,311.1,65.1,D,0
35.4265,-6.0148,325.6,1.8,1.3,2003-08-04,1306,Aqua,MODIS,79,6.03,309.1,13.6,D,0
35.0034,-2.6682,339.8,1.2,1.1,2003-08-04,1306,Aqua,MODIS,82,6.03,312.8,35.9,D,0
35.0067,-4.9269,308.9,1.1,1.0,2003-08-04,2234,Terra,MODIS,73,6.03,294.9,8.9,N,0
35.0053,-4.9378,321.7,1.1,1.0,2003-08-04,2234,Terra,MODIS,100,6.03,296.2,20.8,N,0
35.6835,-5.8434,324.4,1.0,1.0,2003-08-06,1119,Terra,MODIS,77,6.03,310.7,7.7,D,0
33.9122,-5.3032,338.0,1.1,1.0,2003-08-06,1120,Terra,MODIS,79,6.03,317.3,19.2,D,0
34.0276,-4.7562,341.4,1.0,1.0,2003-08-08,1107,Terra,MODIS,85,6.03,316.6,23.4,D,0
33.8368,-5.5738,307.6,1.5,1.2,2003-08-08,2209,Terra,MODIS,72,6.03,296.8,9.0,N,0
34.3267,-5.2165,312.4,1.1,1.0,2003-08-09,222,Aqua,MODIS,85,6.03,294.4,11.0,N,0
35.7749,-5.7422,340.9,1.4,1.2,2003-08-11,1312,Aqua,MODIS,90,6.03,308.0,53.1,D,0
34.0413,-4.5655,310.1,3.2,1.7,2003-08-12,253,Aqua,MODIS,79,6.03,294.0,43.9,N,0
35.103,-5.9901,340.5,1.1,1.0,2003-08-13,1125,Terra,MODIS,86,6.03,306.8,34.5,D,0
35.277,-5.0968,339.0,1.2,1.1,2003-08-13,1125,Terra,MODIS,84,6.03,304.7,43.5,D,0
35.2793,-5.1103,350.0,1.2,1.1,2003-08-13,1125,Terra,MODIS,93,6.03,305.6,70.4,D,0
34.3384,-5.218,335.4,1.2,1.1,2003-08-13,1126,Terra,MODIS,76,6.03,316.4,14.9,D,0
34.3311,-5.2334,336.5,1.2,1.1,2003-08-13,1126,Terra,MODIS,78,6.03,314.5,16.0,D,0
34.3408,-5.2311,335.8,1.2,1.1,2003-08-13,1126,Terra,MODIS,77,6.03,314.5,15.5,D,0
34.1113,-4.4188,341.1,1.3,1.1,2003-08-13,1126,Terra,MODIS,84,6.03,314.2,37.1,D,0
34.3288,-5.2205,335.3,1.2,1.1,2003-08-13,1126,Terra,MODIS,73,6.03,314.8,13.9,D,0
35.2732,-5.0929,333.9,2.0,1.4,2003-08-13,1300,Aqua,MODIS,86,6.03,304.2,67.8,D,0
35.2694,-5.1112,355.9,2.0,1.4,2003-08-13,1300,Aqua,MODIS,98,6.03,306.0,188.7,D,0
35.2699,-5.1121,327.1,1.0,1.0,2003-08-13,2228,Terra,MODIS,100,6.03,295.7,24.5,N,0
35.2715,-5.1011,315.9,1.0,1.0,2003-08-13,2228,Terra,MODIS,91,6.03,294.4,13.1,N,0
35.2789,-5.1139,318.9,1.0,1.0,2003-08-13,2228,Terra,MODIS,97,6.03,294.0,16.0,N,0
35.2676,-5.1057,336.1,1.2,1.1,2003-08-14,1343,Aqua,MODIS,78,6.03,308.7,34.0,D,0
35.1751,-5.4539,339.2,1.2,1.1,2003-08-14,1343,Aqua,MODIS,82,6.03,316.1,29.0,D,0
35.2667,-5.0965,307.9,2.2,1.4,2003-08-15,145,Aqua,MODIS,70,6.03,290.0,25.4,N,0
35.2702,-5.1054,343.1,1.0,1.0,2003-08-15,1113,Terra,MODIS,88,6.03,307.6,39.0,D,0
35.2774,-5.0925,349.9,1.0,1.0,2003-08-15,1113,Terra,MODIS,93,6.03,306.5,51.3,D,0
35.2791,-5.1034,342.1,1.0,1.0,2003-08-15,1113,Terra,MODIS,87,6.03,309.7,36.9,D,0
35.2686,-5.0945,382.4,1.0,1.0,2003-08-15,1113,Terra,MODIS,100,6.03,308.5,153.7,D,0
33.8365,-6.8066,359.7,1.0,1.0,2003-08-15,1114,Terra,MODIS,99,6.03,312.0,69.5,D,0
32.3447,-6.547,332.9,1.0,1.0,2003-08-15,1114,Terra,MODIS,70,6.03,315.8,10.2,D,0
33.8258,-5.3269,344.7,1.0,1.0,2003-08-15,1114,Terra,MODIS,89,6.03,316.6,31.6,D,0
33.8242,-5.3163,333.3,1.0,1.0,2003-08-15,1114,Terra,MODIS,76,6.03,316.4,12.9,D,0
33.8447,-5.5756,341.7,1.0,1.0,2003-08-15,1114,Terra,MODIS,86,6.03,316.8,26.1,D,0
35.2548,-5.1171,324.8,3.2,1.7,2003-08-15,1248,Aqua,MODIS,78,6.03,290.8,71.3,D,0
35.263,-5.0835,336.3,3.2,1.7,2003-08-15,1248,Aqua,MODIS,87,6.03,297.8,149.8,D,0
35.1228,-5.0785,357.5,1.0,1.0,2003-08-16,1330,Aqua,MODIS,98,6.03,301.3,69.3,D,0
35.3122,-5.2367,330.8,1.0,1.0,2003-08-16,1330,Aqua,MODIS,71,6.03,302.0,18.3,D,0
35.1363,-5.0098,379.5,1.1,1.1,2003-08-17,1101,Terra,MODIS,100,6.03,311.1,170.7,D,0
35.1458,-5.0082,373.9,1.1,1.1,2003-08-17,1101,Terra,MODIS,100,6.03,308.1,144.4,D,0
35.1178,-5.0657,311.0,1.6,1.3,2003-08-17,2203,Terra,MODIS,82,6.03,288.4,22.4,N,0
35.1147,-5.0816,316.8,1.6,1.3,2003-08-17,2203,Terra,MODIS,94,6.03,288.3,32.1,N,0
35.1384,-5.0184,309.0,1.6,1.2,2003-08-17,2203,Terra,MODIS,76,6.03,289.8,19.4,N,0
35.1243,-5.0663,323.0,1.0,1.0,2003-08-18,216,Aqua,MODIS,100,6.03,288.5,22.3,N,0
35.2054,-5.1098,318.6,1.0,1.0,2003-08-18,216,Aqua,MODIS,97,6.03,289.5,17.7,N,0
33.9814,-5.6531,330.9,2.2,1.4,2003-08-18,1144,Terra,MODIS,77,6.03,309.9,38.3,D,0
35.1312,-5.0186,332.4,1.1,1.1,2003-08-18,1318,Aqua,MODIS,76,6.03,309.7,24.8,D,0
35.112,-5.076,332.1,1.1,1.1,2003-08-18,1318,Aqua,MODIS,72,6.03,306.5,22.8,D,0
35.1332,-5.0069,331.3,1.1,1.1,2003-08-18,1318,Aqua,MODIS,73,6.03,308.9,21.9,D,0
35.6114,-5.4836,310.4,1.1,1.0,2003-08-20,2234,Terra,MODIS,71,6.03,295.4,9.0,N,0
33.7067,-5.5193,326.0,1.1,1.0,2003-08-22,1120,Terra,MODIS,76,6.03,303.5,10.0,D,0
33.6875,-5.4214,334.2,1.0,1.0,2003-08-23,1336,Aqua,MODIS,75,6.03,315.8,12.3,D,0
34.8042,-5.5564,331.6,1.1,1.0,2003-08-24,1107,Terra,MODIS,78,6.03,307.0,19.1,D,0
